Date,Title,Category,Supplier,Sales Quantity,Original Price,Discount %,Final Price,Unit Cost,Revenue,Profit,Lead Time (days),Stock Level
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,29,168.0,0.0,168.0,168.82758620689654,4896,1589,21,197
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,33,168.0,0.0,168.0,168.06060606060606,5546,1800,21,37
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,38,168.0,0.0,168.0,168.21052631578948,6392,2074,21,117
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,47,168.0,0.0,168.0,169.74468085106383,7978,2589,21,86
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,40,168.0,0.0,168.0,170.575,6823,2214,21,168
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,31,168.0,0.0,168.0,171.32258064516128,5311,1724,21,130
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,31,168.0,0.0,168.0,170.09677419354838,5273,1711,21,155
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,27,168.0,0.0,168.0,173.44444444444446,4683,1520,21,106
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,24,168.0,0.0,168.0,171.33333333333334,4112,1334,21,27
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,40,168.0,0.0,168.0,171.2,6848,2222,21,103
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,38,168.0,0.0,168.0,171.47368421052633,6516,2115,21,53
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,35,168.0,0.2,134.4,136.45714285714286,4776,1550,21,184
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,30,168.0,0.0,168.0,168.86666666666667,5066,1644,21,71
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,21,168.0,0.0,168.0,169.52380952380952,3560,1155,21,22
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,42,168.0,0.1,151.20000000000002,151.61904761904762,6368,2067,21,137
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,24,168.0,0.1,151.20000000000002,153.16666666666666,3676,1193,21,174
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,36,168.0,0.0,168.0,170.30555555555554,6131,1990,21,86
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,39,168.0,0.0,168.0,168.56410256410257,6574,2133,21,134
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,43,168.0,0.0,168.0,171.09302325581396,7357,2388,21,41
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,31,168.0,0.0,168.0,171.19354838709677,5307,1722,21,123
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,27,168.0,0.0,168.0,171.14814814814815,4621,1500,21,50
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,28,168.0,0.0,168.0,171.71428571428572,4808,1560,21,121
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,28,168.0,0.0,168.0,170.71428571428572,4780,1551,21,143
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,64,168.0,0.0,168.0,168.734375,10799,3505,21,172
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,40,168.0,0.0,168.0,170.55,6822,2214,21,120
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,45,168.0,0.0,168.0,168.84444444444443,7598,2466,21,172
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,31,168.0,0.0,168.0,172.8709677419355,5359,1739,21,37
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,27,168.0,0.0,168.0,173.8148148148148,4693,1523,21,172
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,27,168.0,0.0,168.0,169.59259259259258,4579,1486,21,64
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,26,168.0,0.0,168.0,172.15384615384616,4476,1453,21,89
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,34,168.0,0.0,168.0,171.91176470588235,5845,1897,21,56
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,46,168.0,0.0,168.0,169.8695652173913,7814,2536,21,144
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,73,168.0,0.0,168.0,169.86301369863014,12400,4024,21,96
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,29,168.0,0.0,168.0,172.89655172413794,5014,1627,21,104
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,30,168.0,0.0,168.0,169.7,5091,1652,21,60
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,25,168.0,0.0,168.0,173.28,4332,1406,21,177
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,25,168.0,0.1,151.20000000000002,155.36,3884,1260,21,118
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,30,168.0,0.0,168.0,171.76666666666668,5153,1672,21,38
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,34,168.0,0.2,134.4,138.02941176470588,4693,1523,21,33
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,40,168.0,0.0,168.0,168.425,6737,2186,21,193
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,29,168.0,0.0,168.0,172.48275862068965,5002,1623,21,64
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,23,168.0,0.0,168.0,173.1304347826087,3982,1292,21,120
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,46,168.0,0.0,168.0,170.8695652173913,7860,2551,21,104
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,26,168.0,0.0,168.0,168.53846153846155,4382,1422,21,77
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,35,168.0,0.0,168.0,172.71428571428572,6045,1962,21,64
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,39,168.0,0.2,134.4,137.12820512820514,5348,1736,21,124
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,38,168.0,0.0,168.0,171.47368421052633,6516,2115,21,131
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,34,168.0,0.1,151.20000000000002,152.3235294117647,5179,1681,21,136
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,31,168.0,0.1,151.20000000000002,153.67741935483872,4764,1546,21,164
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,31,168.0,0.1,151.20000000000002,154.58064516129033,4792,1555,21,172
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,28,168.0,0.0,168.0,172.71428571428572,4836,1569,21,104
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,34,168.0,0.0,168.0,168.2941176470588,5722,1857,21,178
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,40,168.0,0.0,168.0,168.65,6746,2189,21,188
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,49,168.0,0.0,168.0,168.28571428571428,8246,2676,21,163
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,38,168.0,0.0,168.0,171.94736842105263,6534,2120,21,189
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,34,168.0,0.0,168.0,171.23529411764707,5822,1889,21,87
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,27,168.0,0.0,168.0,169.66666666666666,4581,1487,21,172
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,27,168.0,0.1,151.20000000000002,154.1851851851852,4163,1351,21,147
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,37,168.0,0.0,168.0,170.13513513513513,6295,2043,21,32
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,46,168.0,0.0,168.0,171.32608695652175,7881,2558,21,183
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,55,168.0,0.0,168.0,170.94545454545454,9402,3051,21,134
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,36,168.0,0.0,168.0,170.52777777777777,6139,1992,21,30
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,64,168.0,0.2,134.4,134.671875,8619,2797,21,19
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,33,168.0,0.2,134.4,136.6060606060606,4508,1463,21,35
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,33,168.0,0.0,168.0,172.4848484848485,5692,1847,21,71
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,43,168.0,0.1,151.20000000000002,154.46511627906978,6642,2156,21,92
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,44,168.0,0.3,117.6,118.6590909090909,5221,1694,21,21
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,51,168.0,0.0,168.0,168.11764705882354,8574,2783,21,142
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,47,168.0,0.0,168.0,170.68085106382978,8022,2603,21,32
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,31,168.0,0.2,134.4,134.51612903225808,4170,1353,21,193
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,56,168.0,0.0,168.0,168.73214285714286,9449,3067,21,154
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,37,168.0,0.1,151.20000000000002,153.97297297297297,5697,1849,21,75
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,47,168.0,0.1,151.20000000000002,152.48936170212767,7167,2326,21,195
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,48,168.0,0.0,168.0,168.77083333333334,8101,2629,21,26
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,66,168.0,0.1,151.20000000000002,152.63636363636363,10074,3269,21,45
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,45,168.0,0.0,168.0,170.15555555555557,7657,2485,21,15
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,46,168.0,0.0,168.0,171.15217391304347,7873,2555,21,12
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,77,168.0,0.1,151.20000000000002,152.37662337662337,11733,3808,21,85
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,36,168.0,0.0,168.0,172.55555555555554,6212,2016,21,77
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,52,168.0,0.0,168.0,171.03846153846155,8894,2886,21,99
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,66,168.0,0.0,168.0,170.5,11253,3652,21,25
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,64,168.0,0.0,168.0,168.828125,10805,3507,21,75
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,48,168.0,0.0,168.0,168.5,8088,2625,21,153
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,45,168.0,0.0,168.0,169.15555555555557,7612,2470,21,132
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,42,168.0,0.2,134.4,137.21428571428572,5763,1870,21,60
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,54,168.0,0.0,168.0,169.57407407407408,9157,2972,21,189
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,68,168.0,0.0,168.0,168.51470588235293,11459,3719,21,77
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,62,168.0,0.2,134.4,135.51612903225808,8402,2727,21,134
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,80,168.0,0.0,168.0,168.1375,13451,4366,21,143
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,49,168.0,0.0,168.0,171.12244897959184,8385,2721,21,196
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,50,168.0,0.0,168.0,168.1,8405,2728,21,60
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,46,168.0,0.0,168.0,169.54347826086956,7799,2531,21,188
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,48,168.0,0.1,151.20000000000002,153.58333333333334,7372,2392,21,173
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,64,168.0,0.0,168.0,170.25,10896,3536,21,104
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,84,168.0,0.2,134.4,135.88095238095238,11414,3704,21,112
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,158,168.0,0.0,168.0,168.82911392405063,26675,8658,21,156
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,62,168.0,0.0,168.0,170.1290322580645,10548,3423,21,143
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,48,168.0,0.0,168.0,171.14583333333334,8215,2666,21,184
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,73,168.0,0.0,168.0,169.56164383561645,12378,4017,21,126
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,51,168.0,0.0,168.0,169.0,8619,2797,21,198
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,64,168.0,0.0,168.0,169.515625,10849,3521,21,69
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,69,168.0,0.0,168.0,169.08695652173913,11667,3786,21,127
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,77,168.0,0.0,168.0,169.7012987012987,13067,4241,21,166
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,68,168.0,0.0,168.0,169.27941176470588,11511,3736,21,42
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,55,168.0,0.0,168.0,170.5818181818182,9382,3045,21,99
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,45,168.0,0.0,168.0,169.51111111111112,7628,2476,21,65
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,50,168.0,0.2,134.4,134.82,6741,2188,21,21
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,83,168.0,0.0,168.0,168.16867469879517,13958,4530,21,21
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,78,168.0,0.2,134.4,135.82051282051282,10594,3438,21,191
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,70,168.0,0.0,168.0,169.9,11893,3860,21,34
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,51,168.0,0.0,168.0,170.92156862745097,8717,2829,21,95
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,42,168.0,0.0,168.0,170.3095238095238,7153,2321,21,105
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,51,168.0,0.1,151.20000000000002,153.98039215686273,7853,2549,21,78
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,59,168.0,0.1,151.20000000000002,153.10169491525423,9033,2932,21,71
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,57,168.0,0.0,168.0,168.08771929824562,9581,3109,21,46
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,76,168.0,0.1,151.20000000000002,151.96052631578948,11549,3748,21,165
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,73,168.0,0.0,168.0,169.5068493150685,12374,4016,21,173
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,56,168.0,0.3,117.6,119.55357142857143,6695,2173,21,66
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,56,168.0,0.0,168.0,170.0,9520,3089,21,135
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,44,168.0,0.0,168.0,169.0,7436,2413,21,80
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,116,168.0,0.0,168.0,168.3706896551724,19531,6339,21,38
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,76,168.0,0.0,168.0,168.26315789473685,12788,4150,21,104
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,77,168.0,0.0,168.0,170.0,13090,4248,21,171
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,83,168.0,0.1,151.20000000000002,152.14457831325302,12628,4098,21,70
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,74,168.0,0.0,168.0,169.5810810810811,12549,4073,21,29
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,55,168.0,0.0,168.0,170.65454545454546,9386,3046,21,177
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,52,168.0,0.0,168.0,168.07692307692307,8740,2836,21,54
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,57,168.0,0.0,168.0,168.31578947368422,9594,3114,21,10
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,57,168.0,0.0,168.0,169.35087719298247,9653,3133,21,28
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,79,168.0,0.3,117.6,117.67088607594937,9296,3017,21,163
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,152,168.0,0.0,168.0,168.22368421052633,25570,8299,21,96
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,54,168.0,0.0,168.0,169.2037037037037,9137,2965,21,174
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,88,168.0,0.0,168.0,168.11363636363637,14794,4801,21,158
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,56,168.0,0.0,168.0,169.23214285714286,9477,3076,21,151
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,49,168.0,0.0,168.0,170.48979591836735,8354,2711,21,198
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,61,168.0,0.0,168.0,170.2295081967213,10384,3370,21,66
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,77,168.0,0.0,168.0,170.06493506493507,13095,4250,21,182
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,76,168.0,0.1,151.20000000000002,151.22368421052633,11493,3730,21,56
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,55,168.0,0.2,134.4,134.72727272727272,7410,2405,21,171
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,50,168.0,0.0,168.0,168.88,8444,2740,21,79
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,51,168.0,0.2,134.4,136.47058823529412,6960,2259,21,166
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,74,168.0,0.0,168.0,169.98648648648648,12579,4082,21,143
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,60,168.0,0.1,151.20000000000002,152.93333333333334,9176,2978,21,101
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,73,168.0,0.0,168.0,168.2054794520548,12279,3985,21,74
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,77,168.0,0.0,168.0,169.54545454545453,13055,4237,21,194
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,42,168.0,0.0,168.0,171.8095238095238,7216,2342,21,36
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,53,168.0,0.0,168.0,168.75471698113208,8944,2903,21,27
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,40,168.0,0.1,151.20000000000002,154.95,6198,2011,21,168
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,46,168.0,0.3,117.6,119.78260869565217,5510,1788,21,86
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,57,168.0,0.0,168.0,168.43859649122808,9601,3116,21,28
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,60,168.0,0.0,168.0,169.16666666666666,10150,3294,21,121
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,57,168.0,0.2,134.4,134.49122807017545,7666,2488,21,78
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,60,168.0,0.2,134.4,135.36666666666667,8122,2636,21,54
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,48,168.0,0.2,134.4,136.58333333333334,6556,2128,21,46
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,39,168.0,0.0,168.0,170.0,6630,2152,21,47
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,46,168.0,0.3,117.6,118.91304347826087,5470,1775,21,17
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,56,168.0,0.1,151.20000000000002,152.42857142857142,8536,2770,21,140
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,75,168.0,0.2,134.4,134.73333333333332,10105,3280,21,132
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,57,168.0,0.0,168.0,170.71929824561403,9731,3158,21,132
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,42,168.0,0.0,168.0,170.92857142857142,7179,2330,21,20
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,64,168.0,0.0,168.0,169.640625,10857,3524,21,37
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,36,168.0,0.0,168.0,172.52777777777777,6211,2016,21,71
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,40,168.0,0.0,168.0,168.725,6749,2190,21,101
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,51,168.0,0.0,168.0,169.58823529411765,8649,2807,21,145
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,51,168.0,0.0,168.0,170.2941176470588,8685,2819,21,91
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,58,168.0,0.0,168.0,169.1206896551724,9809,3184,21,193
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,40,168.0,0.0,168.0,168.025,6721,2181,21,172
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,40,168.0,0.0,168.0,171.1,6844,2221,21,49
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,32,168.0,0.1,151.20000000000002,155.34375,4971,1613,21,196
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,36,168.0,0.0,168.0,169.36111111111111,6097,1979,21,124
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,68,168.0,0.0,168.0,168.64705882352942,11468,3722,21,21
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,113,168.0,0.0,168.0,168.1946902654867,19006,6169,21,56
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,58,168.0,0.0,168.0,169.5,9831,3191,21,18
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,39,168.0,0.0,168.0,170.53846153846155,6651,2158,21,131
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,35,168.0,0.1,151.20000000000002,152.94285714285715,5353,1737,21,177
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,31,168.0,0.0,168.0,172.51612903225808,5348,1736,21,97
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,37,168.0,0.0,168.0,168.97297297297297,6252,2029,21,12
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,37,168.0,0.3,117.6,118.86486486486487,4398,1427,21,132
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,44,168.0,0.0,168.0,169.86363636363637,7474,2425,21,126
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,48,168.0,0.2,134.4,134.85416666666666,6473,2101,21,48
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,40,168.0,0.0,168.0,171.775,6871,2230,21,66
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,30,168.0,0.0,168.0,170.76666666666668,5123,1663,21,85
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,26,168.0,0.0,168.0,174.07692307692307,4526,1469,21,143
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,38,168.0,0.0,168.0,171.6315789473684,6522,2116,21,30
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,38,168.0,0.0,168.0,172.39473684210526,6551,2126,21,152
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,84,168.0,0.0,168.0,168.04761904761904,14116,4581,21,70
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,52,168.0,0.3,117.6,118.98076923076923,6187,2008,21,43
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,41,168.0,0.1,151.20000000000002,151.82926829268294,6225,2020,21,16
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,34,168.0,0.1,151.20000000000002,151.2941176470588,5144,1669,21,152
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,27,168.0,0.2,134.4,134.4814814814815,3631,1178,21,116
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,30,168.0,0.0,168.0,169.33333333333334,5080,1648,21,23
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,30,168.0,0.0,168.0,168.93333333333334,5068,1645,21,102
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,48,168.0,0.0,168.0,168.02083333333334,8065,2617,21,190
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,41,168.0,0.0,168.0,168.0731707317073,6891,2236,21,13
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,36,168.0,0.0,168.0,171.91666666666666,6189,2008,21,89
2025-04-05 02:10:24,Solid Gold Petite Micropave ,jewelery,Supplier B,28,168.0,0.0,168.0,172.53571428571428,4831,1568,21,158
